city,state,zip,latitude,longitude,id,opendate,openyear
Venice,CA,90291,33.994213,-118.45171,191929,7/4/2021,2021
Visalia,CA,93291,36.329445,-119.28944,191891,7/4/2021,2021
Rialto,CA,92376,34.075802,-117.37063,192539,7/4/2021,2021
San Luis Obispo,CA,93401,35.250038,-120.64154,192392,7/4/2021,2021
Del Mar,CA,92014,32.981483,-117.25246,192040,7/4/2021,2021
Ontario,CA,91762,34.032219,-117.64979,192100,7/4/2021,2021
San Pedro,CA,90732,33.752823,-118.30825,192169,7/4/2021,2021
San Diego,CA,92109,32.805805,-117.21832,192078,7/4/2021,2021
Oxnard,CA,93036,34.234264,-119.17874,192167,7/4/2021,2021
Santa Ana,CA,92704,33.701031,-117.88479,192091,7/4/2021,2021
Camarillo,CA,93010,34.21611,-119.05778,192036,7/4/2021,2021
Santa Cruz,CA,95062,36.978882,-122.01427,192164,7/4/2021,2021
Chino,CA,91710,33.995785,-117.71832,192508,7/4/2021,2021
Brentwood,CA,94513,37.943169,-121.73695,191778,7/4/2021,2021
Long Beach,CA,90808,33.810909,-118.11772,192250,7/4/2021,2021
Los Gatos,CA,95033,37.130711,-121.97982,191779,7/4/2021,2021
Berkeley,CA,94710,37.880634,-122.29726,192075,7/4/2021,2021
Alameda,CA,94501,37.769112,-122.23421,191781,7/4/2021,2021
Santa Monica,CA,90401,34.01236,-118.49554,192087,7/4/2021,2021
Rancho Cordova,CA,95742,38.557682,-121.24431,191783,7/4/2021,2021
Martinez,CA,94553,37.994709,-122.10232,191790,7/4/2021,2021
Sherman Oaks,CA,91403,34.154163,-118.44806,192152,7/4/2021,2021
Irvine,CA,92612,33.67202,-117.83402,192473,7/4/2021,2021
Diamond Bar,CA,91765,34.001518,-117.83052,191787,7/4/2021,2021
San Diego,CA,92110,32.75436,-117.21518,191829,7/4/2021,2021
Union City,CA,94587,37.596394,-122.08015,192531,7/4/2021,2021
San Diego,CA,92121,32.896877,-117.20078,191877,7/4/2021,2021
San Francisco,CA,94117,37.776039,-122.44565,192205,7/4/2021,2021
Chula Vista,CA,91915,32.631962,-116.96769,192292,7/4/2021,2021
Brea,CA,92821,33.914471,-117.88644,192051,7/4/2021,2021
Manhattan Beach,CA,90266,33.901501,-118.3826,192098,7/4/2021,2021
Temecula,CA,92590,33.496231,-117.15102,191797,7/4/2021,2021
Temecula,CA,92592,33.478199,-117.10373,192226,7/4/2021,2021
Westminster,CA,92683,33.747795,-118.01116,192089,7/4/2021,2021
West Sacramento,CA,95605,38.587955,-121.55096,191806,7/4/2021,2021
Camarillo,CA,93010,34.21579,-119.06235,191821,7/4/2021,2021
Selma,CA,93662,36.573578,-119.62833,192378,7/4/2021,2021
Oceanside,CA,92054,33.185528,-117.32896,191780,7/4/2021,2021
Los Altos,CA,94022,37.39896,-122.11018,192063,7/4/2021,2021
Redondo Beach,CA,90277,33.84774,-118.38961,192273,7/4/2021,2021
Arleta,CA,91331,34.245659,-118.42093,192022,7/4/2021,2021
Mill Valley,CA,94941,37.902443,-122.52535,192015,7/4/2021,2021
Atwater,CA,95301,37.342026,-120.6141,192085,7/4/2021,2021
Delano,CA,93215,35.745537,-119.24782,192290,7/4/2021,2021
Sacramento,CA,95825,38.574711,-121.41813,191872,7/4/2021,2021
Mountain View,CA,94040,37.378475,-122.07563,192083,7/4/2021,2021
Sacramento,CA,95864,38.596634,-121.36414,192162,7/4/2021,2021
Cupertino,CA,95014,37.324162,-122.04032,192067,7/4/2021,2021
Saint Helena,CA,94574,38.504017,-122.46975,192534,7/4/2021,2021
Marina,CA,93933,36.666039,-121.81055,192276,7/4/2021,2021
Garden Grove,CA,92841,33.790749,-117.96426,192247,7/4/2021,2021
Santee,CA,92071,32.84026,-116.98264,191900,7/4/2021,2021
Truckee,CA,96161,39.31892,-120.2093,192183,7/4/2021,2021
El Monte,CA,91731,34.077835,-118.03983,192411,7/4/2021,2021
Modesto,CA,95356,37.687981,-121.05525,192345,7/4/2021,2021
Pleasant Hill,CA,94523,37.941414,-122.05772,192056,7/4/2021,2021
San Jacinto,CA,92583,33.768314,-116.95647,192498,7/4/2021,2021
Lafayette,CA,94549,37.893398,-122.11681,192143,7/4/2021,2021
Los Angeles,CA,90013,34.040764,-118.2352,192562,7/4/2021,2021
Fresno,CA,93710,36.807316,-119.77477,192165,7/4/2021,2021
Cupertino,CA,95014,37.325142,-122.01139,192376,7/4/2021,2021
Los Angeles,CA,90048,34.077343,-118.3885,192544,7/4/2021,2021
Millbrae,CA,94030,37.600811,-122.39261,192451,7/4/2021,2021
Ventura,CA,93003,34.271168,-119.24971,192061,7/4/2021,2021
Daly City,CA,94015,37.699951,-122.48357,192044,7/4/2021,2021
American Canyon,CA,94503,38.183006,-122.25386,192500,7/4/2021,2021
Inglewood,CA,90301,33.962406,-118.35364,191940,7/4/2021,2021
Colma,CA,94014,37.676941,-122.4593,191849,7/4/2021,2021
Hermosa Beach,CA,90254,33.863033,-118.40158,192065,7/4/2021,2021
Richmond,CA,94805,37.933079,-122.33048,192458,7/4/2021,2021
Lancaster,CA,93536,34.701199,-118.17146,191971,7/4/2021,2021
Thousand Oaks,CA,91360,34.182095,-118.8865,192086,7/4/2021,2021
Vacaville,CA,95687,38.366653,-121.95586,192072,7/4/2021,2021
Redwood City,CA,94062,37.482288,-122.23167,192088,7/4/2021,2021
Solvang,CA,93463,34.605942,-120.10132,192341,7/4/2021,2021
Emigrant Gap,CA,95715,39.292156,-120.67845,192504,7/4/2021,2021
San Diego,CA,92103,32.750202,-117.16779,192503,7/4/2021,2021
San Bernardino,CA,92407,34.164761,-117.33538,192525,7/4/2021,2021
Daly City,CA,94015,37.66309,-122.47082,192248,7/4/2021,2021
Los Angeles,CA,90019,34.049667,-118.3437,192472,7/4/2021,2021
Oakland,CA,94606,37.803257,-122.27678,192030,7/4/2021,2021
Riverside,CA,92503,33.936226,-117.45486,192513,7/4/2021,2021
Fresno,CA,93704,36.80978,-119.80552,192304,7/4/2021,2021
Cerritos,CA,90703,33.863098,-118.0962,192096,7/4/2021,2021
Manhattan Beach,CA,90266,33.894974,-118.37914,192459,7/4/2021,2021
San Dimas,CA,91773,34.10746,-117.82661,191898,7/4/2021,2021
Monterey Park,CA,91754,34.059345,-118.12642,191794,7/4/2021,2021
Emeryville,CA,94608,37.840179,-122.29383,192039,7/4/2021,2021
Buena Park,CA,90620,33.852558,-118,192486,7/4/2021,2021
Duarte,CA,91010,34.134525,-117.9845,192237,7/4/2021,2021
Chula Vista,CA,91911,32.607979,-117.08089,192042,7/4/2021,2021
Daly City,CA,94014,37.698288,-122.46334,192387,7/4/2021,2021
Murrieta,CA,92562,33.553249,-117.19299,192241,7/4/2021,2021
San Jose,CA,95119,37.233509,-121.77469,192516,7/4/2021,2021
San Francisco,CA,94133,37.805012,-122.41723,192046,7/4/2021,2021
Hayward,CA,94541,37.665401,-122.12076,192150,7/4/2021,2021
Pomona,CA,91766,34.028893,-117.75849,192521,7/4/2021,2021
Foster City,CA,94404,37.559261,-122.27029,192009,7/4/2021,2021
Sunnyvale,CA,94089,37.403423,-122.00969,192151,7/4/2021,2021
El Segundo,CA,90245,33.903904,-118.38258,192490,7/4/2021,2021
Upland,CA,91786,34.105888,-117.67905,192235,7/4/2021,2021
Folsom,CA,95630,38.655666,-121.12204,192161,7/4/2021,2021
Glendora,CA,91740,34.117031,-117.82686,192232,7/4/2021,2021
Davis,CA,95616,38.540588,-121.74073,192094,7/4/2021,2021
Sebastopol,CA,95472,38.407547,-122.8401,191785,7/4/2021,2021
Sunnyvale,CA,94087,37.356815,-122.02005,192523,7/4/2021,2021
Cathedral City,CA,92234,33.84528,-116.47809,192102,7/4/2021,2021
Watsonville,CA,95076,36.90815,-121.75597,192338,7/4/2021,2021
Downey,CA,90242,33.92194,-118.13241,192354,7/4/2021,2021
Milpitas,CA,95035,37.431461,-121.92118,192494,7/4/2021,2021
San Diego,CA,92108,32.768028,-117.16391,192053,7/4/2021,2021
Calimesa,CA,92320,33.997013,-117.05939,192101,7/4/2021,2021
Calabasas,CA,91302,34.15205,-118.6472,191937,7/4/2021,2021
Hayward,CA,94544,37.649399,-122.09132,192482,7/4/2021,2021
San Francisco,CA,94107,37.764431,-122.40282,192158,7/4/2021,2021
Los Angeles,CA,90034,34.027889,-118.39143,191985,7/4/2021,2021
Yuba City,CA,95991,39.141838,-121.62952,192334,7/4/2021,2021
Richmond,CA,94804,37.935951,-122.34396,192033,7/4/2021,2021
Petaluma,CA,94952,38.256798,-122.64824,192066,7/4/2021,2021
Santa Clara,CA,95054,37.404884,-121.97213,192149,7/4/2021,2021
San Francisco,CA,94102,37.781147,-122.41668,191870,7/4/2021,2021
Pleasanton,CA,94588,37.694576,-121.92731,192142,7/4/2021,2021
Twin Bridges,CA,95735,38.796188,-120.147,192524,7/4/2021,2021
Tarzana,CA,91356,34.168919,-118.53799,192058,7/4/2021,2021
Highland,CA,92346,34.136742,-117.19418,192188,7/4/2021,2021
Corona,CA,92879,33.886269,-117.52094,192080,7/4/2021,2021
Los Angeles,CA,90095,34.072506,-118.44476,192018,7/4/2021,2021
Pinole,CA,94564,38.000111,-122.28698,192277,7/4/2021,2021
Corte Madera,CA,94925,37.928005,-122.51472,192052,7/4/2021,2021
Valencia,CA,91355,34.429413,-118.55287,192005,7/4/2021,2021
Gilroy,CA,95020,37.02449,-121.56526,192154,7/4/2021,2021
Huntington Beach,CA,92649,33.716995,-118.05204,192084,7/4/2021,2021
Perris,CA,92571,33.806358,-117.22835,192512,7/4/2021,2021
Chowchilla,CA,93610,37.12595,-120.24682,192007,7/4/2021,2021
Anaheim,CA,92801,33.841709,-117.96238,191890,7/4/2021,2021
San Mateo,CA,94401,37.567505,-122.32378,192216,7/4/2021,2021
Mission Viejo,CA,92691,33.557178,-117.66825,192079,7/4/2021,2021
Fremont,CA,94538,37.534191,-121.99707,192363,7/4/2021,2021
Moreno Valley,CA,92553,33.934399,-117.27504,192203,7/4/2021,2021
Ontario,CA,91764,34.071281,-117.54922,192104,7/4/2021,2021
San Jose,CA,95118,37.255718,-121.87933,192284,7/4/2021,2021
Half Moon Bay,CA,94019,37.468658,-122.43269,191871,7/4/2021,2021
Menlo Park,CA,94025,37.479347,-122.15223,191933,7/4/2021,2021
Madera,CA,93637,36.9515,-120.07552,191786,7/4/2021,2021
Culver City,CA,90232,34.021248,-118.39555,192377,7/4/2021,2021
San Francisco,CA,94114,37.768318,-122.42711,192035,7/4/2021,2021
San Rafael,CA,94903,38.005337,-122.54506,192090,7/4/2021,2021
Oakland,CA,94607,37.795403,-122.26276,192401,7/4/2021,2021
San Diego,CA,92110,32.756863,-117.19861,192488,7/4/2021,2021
Castro Valley,CA,94546,37.694832,-122.07589,192481,7/4/2021,2021
South Lake Tahoe,CA,96150,38.912666,-120.00457,192522,7/4/2021,2021
San Bernardino,CA,92405,34.164589,-117.28456,192064,7/4/2021,2021
Napa,CA,94558,38.323631,-122.30141,192286,7/4/2021,2021
San Bernardino,CA,92408,34.084389,-117.29881,192062,7/4/2021,2021
Rocklin,CA,95677,38.803913,-121.20663,192447,7/4/2021,2021
Oceanside,CA,92057,33.241631,-117.29132,192536,7/4/2021,2021
Los Altos,CA,94024,37.341896,-122.07096,192197,7/4/2021,2021
Sacramento,CA,95818,38.567528,-121.50494,191926,7/4/2021,2021
Vista,CA,92081,33.167278,-117.24799,192281,7/4/2021,2021
Ceres,CA,95307,37.594582,-120.97665,192337,7/4/2021,2021
Capitola,CA,95010,36.971939,-121.96615,192288,7/4/2021,2021
Palm Springs,CA,92262,33.85836,-116.5582,191795,7/4/2021,2021
Cabazon,CA,92230,33.922367,-116.8015,191962,7/4/2021,2021
Bakersfield,CA,93307,35.297741,-119.02877,192289,7/4/2021,2021
Los Angeles,CA,90046,34.097481,-118.36446,191899,7/4/2021,2021
San Diego,CA,92129,32.957809,-117.1266,192050,7/4/2021,2021
San Francisco,CA,94107,37.781219,-122.39974,192156,7/4/2021,2021
Gilroy,CA,95020,37.008556,-121.55116,192502,7/4/2021,2021
South Pasadena,CA,91030,34.116707,-118.1516,191935,7/4/2021,2021
Chino,CA,91710,34.034237,-117.68906,192057,7/4/2021,2021
Canyon Country,CA,91351,34.415009,-118.47112,192302,7/4/2021,2021
Yorba Linda,CA,92887,33.872047,-117.73659,192097,7/4/2021,2021
Hayward,CA,94544,37.645279,-122.06332,192570,7/5/2021,2021
Winchester,CA,92596,33.591934,-117.12139,192578,7/6/2021,2021
Santa Rosa,CA,95405,38.4426,-122.70044,192585,7/7/2021,2021
Santa Rosa,CA,95405,38.442551,-122.70086,192582,7/7/2021,2021
Santa Rosa,CA,95405,38.442532,-122.70053,192586,7/7/2021,2021
Santa Rosa,CA,95405,38.442577,-122.70101,192583,7/7/2021,2021
Santa Rosa,CA,95405,38.442501,-122.701,192581,7/7/2021,2021
Santa Rosa,CA,95405,38.442478,-122.70093,192584,7/7/2021,2021
Sacramento,CA,95814,38.577843,-121.50153,192622,7/8/2021,2021
Sacramento,CA,95814,38.57785,-121.50151,192623,7/8/2021,2021
San Jose,CA,95126,37.32267,-121.91359,192650,7/8/2021,2021
Sacramento,CA,95814,38.5779,-121.50144,192625,7/8/2021,2021
Sacramento,CA,95814,38.577892,-121.50155,192620,7/8/2021,2021
Oakland,CA,94607,37.81274,-122.30027,192634,7/8/2021,2021
Sacramento,CA,95814,38.577839,-121.50158,192624,7/8/2021,2021
Sacramento,CA,95814,38.577831,-121.50156,192621,7/8/2021,2021
Rancho Cordova,CA,95670,38.590366,-121.28203,192686,7/9/2021,2021
Daly City,CA,94014,37.707493,-122.45809,192657,7/9/2021,2021
Arcadia,CA,91006,34.151424,-118.02323,192662,7/9/2021,2021
Arcadia,CA,91006,34.107609,-118.02554,192661,7/9/2021,2021
Rancho Cordova,CA,95670,38.590492,-121.27865,192690,7/9/2021,2021
Temecula,CA,92592,33.475124,-117.1293,194068,7/9/2021,2021
San Mateo,CA,94401,37.564865,-122.32412,192663,7/9/2021,2021
Los Angeles,CA,90012,34.059093,-118.25143,192694,7/9/2021,2021
Blythe,CA,92225,33.605656,-114.60625,192713,7/10/2021,2021
Anaheim,CA,92802,33.810589,-117.92788,192731,7/10/2021,2021
Anaheim,CA,92802,33.810703,-117.92796,192732,7/10/2021,2021
Groveland,CA,95321,37.817554,-120.05888,192748,7/12/2021,2021
San Jose,CA,95112,37.319813,-121.87055,192773,7/13/2021,2021
San Jose,CA,95112,37.319901,-121.87086,192766,7/13/2021,2021
San Jose,CA,95112,37.319866,-121.87059,192765,7/13/2021,2021
San Jose,CA,95112,37.319881,-121.87084,192767,7/13/2021,2021
San Jose,CA,95112,37.319843,-121.8708,192770,7/13/2021,2021
San Jose,CA,95112,37.319809,-121.87054,192774,7/13/2021,2021
San Jose,CA,95112,37.319851,-121.8706,192769,7/13/2021,2021
San Jose,CA,95112,37.31992,-121.87088,192768,7/13/2021,2021
San Jose,CA,95112,37.319904,-121.87063,192771,7/13/2021,2021
Sherman Oaks,CA,91423,34.149937,-118.43973,192796,7/13/2021,2021
San Jose,CA,95112,37.319668,-121.87045,192779,7/13/2021,2021
San Jose,CA,95112,37.319824,-121.8708,192763,7/13/2021,2021
San Jose,CA,95112,37.319897,-121.87061,192760,7/13/2021,2021
San Jose,CA,95112,37.31995,-121.8709,192762,7/13/2021,2021
San Diego,CA,92126,32.911804,-117.14558,192790,7/13/2021,2021
San Jose,CA,95112,37.319752,-121.87051,192775,7/13/2021,2021
San Jose,CA,95112,37.318531,-121.86951,192756,7/13/2021,2021
San Jose,CA,95112,37.319706,-121.87047,192778,7/13/2021,2021
San Jose,CA,95112,37.319714,-121.87048,192777,7/13/2021,2021
San Diego,CA,92126,32.911861,-117.14558,192792,7/13/2021,2021
San Diego,CA,92126,32.911587,-117.14576,194069,7/13/2021,2021
San Jose,CA,95112,37.319832,-121.87057,192772,7/13/2021,2021
San Jose,CA,95112,37.319874,-121.8706,192764,7/13/2021,2021
San Jose,CA,95112,37.319656,-121.87044,192780,7/13/2021,2021
San Jose,CA,95112,37.319633,-121.87042,192781,7/13/2021,2021
San Diego,CA,92126,32.911251,-117.14555,192791,7/13/2021,2021
San Jose,CA,95112,37.319851,-121.87058,192761,7/13/2021,2021
San Jose,CA,95112,37.319618,-121.87036,192783,7/13/2021,2021
Central San Jose,CA,95112,37.319996,-121.87,192782,7/13/2021,2021
San Jose,CA,95112,37.319721,-121.87048,192776,7/13/2021,2021
Lodi,CA,95240,38.09705,-121.26905,192833,7/14/2021,2021
Oakdale,CA,95361,37.767597,-120.84895,192803,7/14/2021,2021
San Rafael,CA,94901,37.954124,-122.49044,192801,7/14/2021,2021
Commerce,CA,90040,34.00703,-118.1496,194071,7/14/2021,2021
Fontana,CA,92335,34.102058,-117.43475,192865,7/15/2021,2021
Fontana,CA,92335,34.102104,-117.43473,192866,7/15/2021,2021
Yosemite West,CA,95389,37.644615,-119.7162,194029,7/15/2021,2021
Fontana,CA,92335,34.10218,-117.4347,192867,7/15/2021,2021
Fontana,CA,92335,34.102058,-117.43472,192864,7/15/2021,2021
Santa Monica,CA,90403,34.028374,-118.48785,192913,7/16/2021,2021
Burbank,CA,91504,34.191631,-118.34483,192890,7/16/2021,2021
San Jose,CA,95112,37.319637,-121.87041,192905,7/16/2021,2021
Lodi,CA,95240,38.09959,-121.26916,192914,7/16/2021,2021
San Jose,CA,95119,37.24575,-121.79191,192928,7/17/2021,2021
Santa Barbara,CA,93101,34.406975,-119.69886,192965,7/20/2021,2021
Culver City,CA,90232,34.024574,-118.39256,192963,7/20/2021,2021
Culver City,CA,90232,34.024487,-118.39256,192964,7/20/2021,2021
Santa Barbara,CA,93101,34.407024,-119.6988,192966,7/20/2021,2021
Richmond,CA,94804,37.924561,-122.32756,193010,7/21/2021,2021
West Sacramento,CA,95691,38.581635,-121.52412,192993,7/21/2021,2021
Vallejo,CA,94590,38.070107,-122.22992,193056,7/22/2021,2021
Chino Hills,CA,91709,34.002274,-117.73125,194075,7/22/2021,2021
Lakeside,CA,92040,32.860836,-116.91952,193066,7/22/2021,2021
La Puente,CA,91746,34.040699,-117.998,193086,7/22/2021,2021
Fremont,CA,94538,37.505718,-121.94466,193057,7/22/2021,2021
Vista,CA,92084,33.210011,-117.23048,193074,7/22/2021,2021
Vista,CA,92084,33.209869,-117.2303,193112,7/23/2021,2021
Mission Viejo,CA,92692,33.545757,-117.67116,193113,7/23/2021,2021
Santa Monica,CA,90401,34.013733,-118.49075,193116,7/23/2021,2021
Vista,CA,92084,33.209927,-117.23035,193111,7/23/2021,2021
Los Angeles,CA,90033,34.050732,-118.21749,193099,7/23/2021,2021
Inglewood,CA,90305,33.951855,-118.34132,193144,7/24/2021,2021
Inglewood,CA,90305,33.952442,-118.34113,193139,7/24/2021,2021
Inglewood,CA,90305,33.952377,-118.34146,193142,7/24/2021,2021
Inglewood,CA,90305,33.951942,-118.34138,193143,7/24/2021,2021
Inglewood,CA,90305,33.952072,-118.34109,193140,7/24/2021,2021
Inglewood,CA,90305,33.951805,-118.34092,193141,7/24/2021,2021
Inglewood,CA,90305,33.95211,-118.34097,193134,7/24/2021,2021
Inglewood,CA,90305,33.952309,-118.34112,193135,7/24/2021,2021
Inglewood,CA,90305,33.951893,-118.34097,193133,7/24/2021,2021
Inglewood,CA,90305,33.951923,-118.34129,193137,7/24/2021,2021
Inglewood,CA,90305,33.952038,-118.34101,193136,7/24/2021,2021
Inglewood,CA,90305,33.951988,-118.34104,193132,7/24/2021,2021
Inglewood,CA,90305,33.951885,-118.34103,193138,7/24/2021,2021
Inglewood,CA,90305,33.951878,-118.34137,193173,7/25/2021,2021
Inglewood,CA,90305,33.951962,-118.34145,193172,7/25/2021,2021
Inglewood,CA,90305,33.951862,-118.34147,193174,7/25/2021,2021
Inglewood,CA,90305,33.952251,-118.34169,193167,7/25/2021,2021
Inglewood,CA,90301,33.951988,-118.34322,193171,7/25/2021,2021
Inglewood,CA,90301,33.951836,-118.34159,193166,7/25/2021,2021
Inglewood,CA,90305,33.952198,-118.34142,193165,7/25/2021,2021
Inglewood,CA,90305,33.952053,-118.34086,193164,7/25/2021,2021
Inglewood,CA,90305,33.951809,-118.34126,193168,7/25/2021,2021
Inglewood,CA,90305,33.951855,-118.34142,193169,7/25/2021,2021
Inglewood,CA,90305,33.951832,-118.34143,193170,7/25/2021,2021
Los Angeles,CA,90056,33.988491,-118.36555,193221,7/27/2021,2021
Gilroy,CA,95020,37.011196,-121.55696,193192,7/27/2021,2021
Gilroy,CA,95020,37.011082,-121.5573,193196,7/27/2021,2021
Gilroy,CA,95020,37.011177,-121.55704,193194,7/27/2021,2021
Gilroy,CA,95020,37.011108,-121.55719,193191,7/27/2021,2021
Arcata,CA,95521,40.864422,-124.07964,193207,7/27/2021,2021
Arcata,CA,95521,40.864437,-124.0797,193208,7/27/2021,2021
Gilroy,CA,95020,37.011204,-121.55704,193197,7/27/2021,2021
Arcata,CA,95521,40.864483,-124.0798,193209,7/27/2021,2021
Walnut Creek,CA,94596,37.901569,-122.06115,193188,7/27/2021,2021
Gilroy,CA,95020,37.011074,-121.55733,193195,7/27/2021,2021
Los Angeles,CA,90056,33.989422,-118.36835,193223,7/27/2021,2021
Gilroy,CA,95020,37.011074,-121.55724,193193,7/27/2021,2021
Gilroy,CA,95020,37.011143,-121.55711,193198,7/27/2021,2021
Arcata,CA,95521,40.864445,-124.07975,193206,7/27/2021,2021
Fresno,CA,93722,36.836681,-119.87994,193254,7/28/2021,2021
Fresno,CA,93722,36.836685,-119.8798,193257,7/28/2021,2021
Fresno,CA,93722,36.836681,-119.8799,193255,7/28/2021,2021
Long Beach,CA,90807,33.814339,-118.16597,193250,7/28/2021,2021
Millbrae,CA,94030,37.601349,-122.38334,193259,7/28/2021,2021
Fresno,CA,93722,36.836681,-119.87984,193256,7/28/2021,2021
Inglewood,CA,90305,33.952843,-118.34208,193235,7/28/2021,2021
Inglewood,CA,90301,33.950455,-118.34145,193237,7/28/2021,2021
Inglewood,CA,90305,33.951992,-118.34025,193236,7/28/2021,2021
Long Beach,CA,90807,33.814339,-118.16603,193249,7/28/2021,2021
Inglewood,CA,90301,33.950809,-118.34187,193238,7/28/2021,2021
Los Angeles,CA,90012,34.059093,-118.25143,193301,7/29/2021,2021
Santa Monica,CA,90404,34.027458,-118.46735,193291,7/29/2021,2021
Bay Point,CA,94565,38.021149,-121.94225,193310,7/29/2021,2021
Los Angeles,CA,90014,34.046715,-118.25436,193349,7/30/2021,2021
Fullerton,CA,92831,33.883667,-117.88855,193320,7/30/2021,2021
Los Angeles,CA,90014,34.046791,-118.25519,193351,7/30/2021,2021
Los Angeles,CA,90014,34.047012,-118.2549,193348,7/30/2021,2021
Fullerton,CA,92831,33.883663,-117.8886,193330,7/30/2021,2021
Fullerton,CA,92831,33.883667,-117.88826,193328,7/30/2021,2021
Fullerton,CA,92831,33.883663,-117.88866,193331,7/30/2021,2021
Fullerton,CA,92831,33.883663,-117.8885,193329,7/30/2021,2021
Los Angeles,CA,90014,34.046787,-118.25517,193350,7/30/2021,2021
Fullerton,CA,92831,33.883648,-117.88881,193332,7/30/2021,2021
Fullerton,CA,92831,33.883671,-117.88819,193324,7/30/2021,2021
Los Angeles,CA,90014,34.046822,-118.25518,193352,7/30/2021,2021
Fullerton,CA,92831,33.883663,-117.88872,193327,7/30/2021,2021
Fullerton,CA,92831,33.883663,-117.88843,193326,7/30/2021,2021
Fullerton,CA,92831,33.883667,-117.88838,193325,7/30/2021,2021
San Diego,CA,92130,32.940964,-117.24129,193360,7/30/2021,2021
Milpitas,CA,95035,37.433304,-121.92146,193405,7/31/2021,2021
Laguna Hills,CA,92653,33.613297,-117.71203,193393,7/31/2021,2021
Moraga,CA,94556,37.842506,-122.10877,193385,7/31/2021,2021
